,Date,Result,Rounds,Map,Position,Kills,Assists,Deaths,KR,KD,HS,HSP,Period
1361,b'2018-09-04',0,30,mirage,5,12,6,22,0.4,0.55,4,33,4
1362,b'2018-09-05',0,23,dust2,5,10,3,21,0.43,0.48,4,40,4
1363,b'2018-09-05',1,24,cache,3,20,7,14,0.83,1.43,7,35,4
1364,b'2018-09-06',0,30,mirage,3,19,4,23,0.63,0.83,9,47,4
1365,b'2018-09-09',1,25,mirage,3,20,1,15,0.8,1.33,4,20,4
1366,b'2018-09-10',0,29,inferno,4,16,4,20,0.55,0.8,5,31,4
1367,b'2018-09-10',0,36,inferno,4,17,6,27,0.47,0.63,6,35,4
1368,b'2018-09-10',1,24,mirage,2,23,2,16,0.96,1.44,8,35,4
1369,b'2018-09-10',1,28,overpass,3,17,5,19,0.61,0.89,7,41,4
1370,b'2018-09-11',0,23,mirage,5,8,3,19,0.35,0.42,5,62,4
1371,b'2018-09-11',1,26,overpass,1,28,3,16,1.08,1.75,7,25,4
1372,b'2018-09-12',0,24,overpass,4,11,5,19,0.46,0.58,4,36,4
1373,b'2018-09-12',0,25,inferno,4,15,2,20,0.6,0.75,7,47,4
1374,b'2018-09-12',1,15,mirage,5,12,6,9,0.8,1.33,4,33,4
1375,b'2018-09-13',1,26,mirage,5,9,6,15,0.35,0.6,5,56,4
1376,b'2018-09-13',1,26,overpass,3,23,8,16,0.88,1.44,9,39,4
1377,b'2018-09-13',0,28,mirage,4,14,3,19,0.5,0.74,7,50,4
1378,b'2018-09-14',0,29,cache,1,26,2,21,0.9,1.24,10,38,4
1379,b'2018-09-14',1,30,overpass,4,20,2,19,0.67,1.05,9,45,4
1380,b'2018-09-14',1,36,inferno,4,21,3,24,0.58,0.88,7,33,4
1381,b'2018-09-15',1,34,cache,3,25,8,23,0.74,1.09,7,28,4
1382,b'2018-09-16',0,22,inferno,5,2,0,3,0.09,0.67,0,0,4
1383,b'2018-09-16',1,26,mirage,2,22,4,17,0.85,1.29,7,32,4
1384,b'2018-09-16',0,46,mirage,2,33,3,32,0.72,1.03,13,39,4
1385,b'2018-09-16',0,34,inferno,1,33,6,22,0.97,1.5,15,45,4
1386,b'2018-09-16',0,28,cache,2,21,5,20,0.75,1.05,11,52,4
1387,b'2018-09-17',0,30,mirage,1,24,3,17,0.8,1.41,6,25,4
1388,b'2018-09-17',1,21,overpass,5,15,6,14,0.71,1.07,4,27,4
1389,b'2018-09-17',1,24,inferno,4,17,3,10,0.71,1.7,7,41,4
1390,b'2018-09-19',0,20,inferno,4,11,0,17,0.55,0.65,4,36,4
1391,b'2018-09-20',0,30,mirage,3,21,4,22,0.7,0.95,9,43,4
1392,b'2018-09-20',1,30,overpass,3,19,3,20,0.63,0.95,8,42,4
1393,b'2018-09-23',1,26,train,4,16,5,17,0.62,0.94,7,44,4
1394,b'2018-09-26',0,23,cache,2,17,5,20,0.74,0.85,8,47,4
1395,b'2018-09-27',0,30,inferno,2,23,5,22,0.77,1.05,6,26,4
1396,b'2018-09-27',1,27,cache,3,17,3,21,0.63,0.81,8,47,4
1397,b'2018-09-27',1,26,inferno,3,18,6,15,0.69,1.2,13,72,4
1398,b'2018-09-27',1,23,mirage,4,16,4,20,0.7,0.8,7,44,4
1399,b'2018-09-28',1,26,mirage,2,20,4,18,0.77,1.11,8,40,4
1400,b'2018-09-28',1,23,mirage,2,24,4,13,1.04,1.85,7,29,4
1401,b'2018-09-28',0,28,mirage,1,25,6,20,0.89,1.25,12,48,4
1402,b'2018-09-28',1,18,overpass,3,17,4,11,0.94,1.55,7,41,4
1403,b'2018-09-29',1,24,mirage,3,22,4,14,0.92,1.57,13,59,4
1404,b'2018-09-29',1,22,inferno,2,22,3,10,1.0,2.2,11,50,4
1405,b'2018-09-30',1,35,mirage,2,26,4,23,0.74,1.13,11,42,4
1406,b'2018-09-30',0,23,cache,3,12,2,20,0.52,0.6,5,42,4
1407,b'2018-09-30',0,30,inferno,3,16,2,26,0.53,0.62,5,31,4
1408,b'2018-09-30',1,29,mirage,4,16,3,19,0.55,0.84,7,44,4
1409,b'2018-09-30',0,19,inferno,3,9,3,17,0.47,0.53,5,56,4
1410,b'2018-09-30',1,20,mirage,4,12,2,10,0.6,1.2,5,42,4
1411,b'2018-10-01',0,26,cache,5,11,2,22,0.42,0.5,5,45,4
1412,b'2018-10-01',0,26,inferno,2,23,1,17,0.88,1.35,14,61,4
1413,b'2018-10-01',1,27,cache,5,18,1,17,0.67,1.06,6,33,4
1414,b'2018-10-01',1,24,mirage,5,7,5,15,0.29,0.47,2,29,4
1415,b'2018-10-01',0,21,cache,4,10,6,18,0.48,0.56,7,70,4
1416,b'2018-10-01',0,22,mirage,3,16,2,18,0.73,0.89,12,75,4
1417,b'2018-10-01',0,26,dust2,5,6,1,19,0.23,0.32,3,50,4
1418,b'2018-10-01',1,36,mirage,2,28,2,24,0.78,1.17,13,46,4
1419,b'2018-10-02',0,25,inferno,3,14,2,16,0.56,0.88,6,43,4
1420,b'2018-10-02',1,28,mirage,5,17,5,17,0.61,1.0,7,41,4
1421,b'2018-10-02',1,24,mirage,3,22,5,15,0.92,1.47,14,64,4
1422,b'2018-10-02',1,26,cache,3,21,7,16,0.81,1.31,9,43,4
1423,b'2018-10-03',0,35,mirage,5,22,6,27,0.63,0.81,9,41,4
1424,b'2018-10-03',0,25,nuke,3,16,3,19,0.64,0.84,11,69,4
1425,b'2018-10-03',1,29,mirage,5,14,6,22,0.48,0.64,5,36,4
1426,b'2018-10-04',0,29,overpass,2,24,7,22,0.83,1.09,9,38,4
1427,b'2018-10-04',0,26,cache,2,21,3,20,0.81,1.05,8,38,4
1428,b'2018-10-04',0,28,cache,4,17,3,18,0.61,0.94,10,59,4
1429,b'2018-10-04',0,22,mirage,4,11,0,19,0.5,0.58,6,55,4
1430,b'2018-10-05',1,27,overpass,4,15,3,22,0.56,0.68,6,40,4
1431,b'2018-10-05',1,35,cache,5,21,8,28,0.6,0.75,14,67,4
1432,b'2018-10-05',1,27,overpass,5,14,3,19,0.52,0.74,5,36,4
1433,b'2018-10-07',0,11,mirage,3,4,2,10,0.36,0.4,0,0,4
1434,b'2018-10-07',0,23,mirage,3,14,4,19,0.61,0.74,8,57,4
1435,b'2018-10-07',1,26,mirage,1,29,10,14,1.12,2.07,12,41,4
1436,b'2018-10-07',0,40,inferno,4,24,3,27,0.6,0.89,4,17,4
1437,b'2018-10-07',0,20,inferno,3,8,3,20,0.4,0.4,3,38,4
1438,b'2018-10-07',0,19,inferno,2,12,2,15,0.63,0.8,2,17,4
1439,b'2018-10-07',1,29,mirage,3,20,2,18,0.69,1.11,9,45,4
1440,b'2018-10-07',0,26,cache,5,11,4,26,0.42,0.42,4,36,4
1441,b'2018-10-07',0,28,cache,1,30,2,21,1.07,1.43,6,20,4
1442,b'2018-10-08',1,27,inferno,5,12,7,16,0.44,0.75,4,33,4
1443,b'2018-10-08',0,26,mirage,4,11,4,21,0.42,0.52,4,36,4
1444,b'2018-10-08',1,30,inferno,1,29,7,20,0.97,1.45,12,41,4
1445,b'2018-10-08',0,42,mirage,4,29,8,28,0.69,1.04,9,31,4
1446,b'2018-10-08',0,27,inferno,4,15,3,20,0.56,0.75,3,20,4
1447,b'2018-10-08',0,17,mirage,4,6,3,16,0.35,0.38,2,33,4
1448,b'2018-10-08',1,29,cache,4,18,3,17,0.62,1.06,4,22,4
1449,b'2018-10-08',1,36,mirage,1,38,6,15,1.06,2.53,13,34,4
1450,b'2018-10-08',1,28,cache,3,23,3,21,0.82,1.1,6,26,4
1451,b'2018-10-09',1,19,inferno,4,15,4,8,0.79,1.88,6,40,4
1452,b'2018-10-11',0,27,inferno,5,12,4,21,0.44,0.57,3,25,4
1453,b'2018-10-11',0,24,mirage,2,17,3,16,0.71,1.06,11,65,4
1454,b'2018-10-11',0,28,mirage,4,11,5,20,0.39,0.55,4,36,4
1455,b'2018-10-11',0,28,mirage,2,21,4,20,0.75,1.05,9,43,4
1456,b'2018-10-12',1,52,cache,3,38,7,32,0.73,1.19,15,39,4
1457,b'2018-10-12',1,25,mirage,3,20,4,17,0.8,1.18,11,55,4
1458,b'2018-10-12',1,20,dust2,4,15,3,9,0.75,1.67,3,20,4
1459,b'2018-10-12',0,34,mirage,4,21,3,26,0.62,0.81,8,38,4
1460,b'2018-10-12',1,20,inferno,1,23,1,7,1.15,3.29,9,39,4
1461,b'2018-10-12',1,22,mirage,1,24,4,13,1.09,1.85,10,42,4
1462,b'2018-10-12',0,29,overpass,5,13,4,22,0.45,0.59,5,38,4
1463,b'2018-10-13',1,42,dust2,4,25,3,31,0.6,0.81,9,36,4
1464,b'2018-10-13',0,22,mirage,1,17,1,19,0.77,0.89,4,24,4
1465,b'2018-10-13',0,21,mirage,5,4,1,19,0.19,0.21,2,50,4
1466,b'2018-10-13',1,26,overpass,4,15,10,16,0.58,0.94,4,27,4
1467,b'2018-10-13',1,27,inferno,5,14,4,15,0.52,0.93,7,50,4
1468,b'2018-10-14',0,24,cache,5,8,1,19,0.33,0.42,4,50,4
1469,b'2018-10-14',1,30,mirage,4,22,3,19,0.73,1.16,11,50,4
1470,b'2018-10-15',1,30,mirage,3,20,1,18,0.67,1.11,7,35,4
1471,b'2018-10-15',1,30,cache,1,34,2,20,1.13,1.7,13,38,4
1472,b'2018-10-15',0,27,inferno,2,20,3,21,0.74,0.95,10,50,4
1473,b'2018-10-15',0,25,dust2,1,20,3,21,0.8,0.95,8,40,4
1474,b'2018-10-15',0,21,nuke,4,5,0,20,0.24,0.25,2,40,4
1475,b'2018-10-16',1,26,mirage,3,17,1,15,0.65,1.13,5,29,4
1476,b'2018-10-16',0,27,dust2,2,19,6,19,0.7,1.0,9,47,4
1477,b'2018-10-16',1,27,mirage,4,17,1,14,0.63,1.21,3,18,4
1478,b'2018-10-18',1,28,mirage,4,15,2,19,0.54,0.79,8,53,4
1479,b'2018-10-18',0,25,inferno,3,11,2,21,0.44,0.52,4,36,4
1480,b'2018-10-18',1,20,inferno,4,14,0,10,0.7,1.4,5,36,4
1481,b'2018-10-19',1,29,dust2,5,16,6,23,0.55,0.7,8,50,4
1482,b'2018-10-19',1,29,inferno,5,11,3,23,0.38,0.48,3,27,4
1483,b'2018-10-19',1,20,overpass,5,14,1,10,0.7,1.4,5,36,4
1484,b'2018-10-20',0,23,train,3,11,3,20,0.48,0.55,4,36,4
1485,b'2018-10-20',0,25,overpass,5,10,2,22,0.4,0.45,2,20,4
1486,b'2018-10-20',0,21,mirage,5,7,2,18,0.33,0.39,2,29,4
1487,b'2018-10-20',1,35,train,4,25,5,25,0.71,1.0,8,32,4
1488,b'2018-10-20',0,19,mirage,2,12,6,16,0.63,0.75,3,25,4
1489,b'2018-10-20',0,36,cache,4,20,2,23,0.56,0.87,6,30,4
1490,b'2018-10-20',0,27,dust2,5,10,3,21,0.37,0.48,4,40,4
1491,b'2018-10-20',0,29,cache,4,19,4,21,0.66,0.9,8,42,4
1492,b'2018-10-20',1,34,cache,4,23,4,25,0.68,0.92,9,39,4
1493,b'2018-10-21',0,25,inferno,5,7,2,20,0.28,0.35,2,29,4
1494,b'2018-10-21',0,27,mirage,5,9,4,21,0.33,0.43,3,33,4
1495,b'2018-10-21',0,22,inferno,1,16,3,18,0.73,0.89,5,31,4
1496,b'2018-10-21',0,21,cache,4,8,2,19,0.38,0.42,3,38,4
1497,b'2018-10-21',1,27,dust2,5,14,1,16,0.52,0.88,8,57,4
1498,b'2018-10-22',1,29,dust2,3,20,2,16,0.69,1.25,6,30,4
1499,b'2018-10-23',1,28,mirage,1,29,4,17,1.04,1.71,11,38,4
1500,b'2018-10-23',1,29,mirage,4,16,3,18,0.55,0.89,11,69,4
1501,b'2018-10-28',1,25,inferno,3,19,5,12,0.76,1.58,11,58,4
1502,b'2018-10-28',0,46,cache,2,32,6,35,0.7,0.91,10,31,4
1503,b'2018-10-28',1,20,mirage,4,15,3,11,0.75,1.36,6,40,4
1504,b'2018-10-28',1,28,overpass,5,13,4,22,0.46,0.59,7,54,4
1505,b'2018-10-29',0,34,cache,3,25,6,27,0.74,0.93,3,12,4
1506,b'2018-10-29',0,25,inferno,4,11,2,19,0.44,0.58,5,45,4
1507,b'2018-10-29',1,28,cache,1,28,6,16,1.0,1.75,9,32,4
1508,b'2018-10-30',0,25,inferno,4,6,3,20,0.24,0.3,1,17,5
1509,b'2018-10-31',0,22,inferno,3,11,3,19,0.5,0.58,6,55,5
1510,b'2018-10-31',0,23,mirage,2,18,1,19,0.78,0.95,9,50,5
1511,b'2018-11-01',1,30,overpass,4,20,2,22,0.67,0.91,9,45,5
1512,b'2018-11-03',1,29,inferno,5,14,5,18,0.48,0.78,6,43,5
1513,b'2018-11-04',1,29,inferno,5,17,4,20,0.59,0.85,7,41,5
1514,b'2018-11-04',0,36,overpass,3,20,3,22,0.56,0.91,8,40,5
1515,b'2018-11-04',1,20,dust2,5,11,2,10,0.55,1.1,6,55,5
1516,b'2018-11-04',1,30,mirage,4,19,3,21,0.63,0.9,7,37,5
1517,b'2018-11-05',0,20,overpass,2,5,1,18,0.25,0.28,2,40,5
1518,b'2018-11-05',0,30,mirage,5,14,3,18,0.47,0.78,9,64,5
1519,b'2018-11-05',1,24,inferno,5,14,3,14,0.58,1.0,3,21,5
1520,b'2018-11-05',1,24,mirage,4,17,2,16,0.71,1.06,7,41,5
1521,b'2018-11-05',0,35,train,2,28,4,26,0.8,1.08,12,43,5
1522,b'2018-11-05',0,18,cache,1,20,5,15,1.11,1.33,8,40,5
1523,b'2018-11-05',0,29,mirage,2,22,5,22,0.76,1.0,9,41,5
1524,b'2018-11-06',0,27,cache,3,16,3,21,0.59,0.76,7,44,5
1525,b'2018-11-06',1,28,mirage,2,22,4,18,0.79,1.22,10,45,5
1526,b'2018-11-06',1,22,mirage,5,11,3,15,0.5,0.73,2,18,5
1527,b'2018-11-06',1,18,cache,2,21,4,7,1.17,3.0,9,43,5
1528,b'2018-11-06',0,19,overpass,5,6,1,18,0.32,0.33,4,67,5
1529,b'2018-11-06',1,29,mirage,5,14,7,20,0.48,0.7,9,64,5
1530,b'2018-11-08',1,17,cache,5,8,1,8,0.47,1.0,3,38,5
1531,b'2018-11-08',0,29,cache,2,19,6,23,0.66,0.83,4,21,5
1532,b'2018-11-08',0,28,overpass,4,14,3,20,0.5,0.7,5,36,5
1533,b'2018-11-08',0,26,mirage,3,16,4,20,0.62,0.8,8,50,5
1534,b'2018-11-09',1,30,mirage,4,20,4,17,0.67,1.18,3,15,5
1535,b'2018-11-10',0,24,cache,2,14,4,21,0.58,0.67,4,29,5
1536,b'2018-11-10',1,29,inferno,5,15,5,21,0.52,0.71,8,53,5
1537,b'2018-11-10',1,28,inferno,5,15,5,19,0.54,0.79,9,60,5
1538,b'2018-11-10',0,36,overpass,4,15,1,30,0.42,0.5,12,80,5
1539,b'2018-11-10',1,24,cache,3,20,3,13,0.83,1.54,5,25,5
1540,b'2018-11-10',0,25,cache,4,15,2,19,0.6,0.79,7,47,5
1541,b'2018-11-13',1,30,mirage,3,22,8,22,0.73,1.0,14,64,5
1542,b'2018-11-13',0,30,inferno,2,18,3,19,0.6,0.95,8,44,5
1543,b'2018-11-13',0,26,cache,3,15,1,22,0.58,0.68,6,40,5
1544,b'2018-11-13',1,25,cache,3,19,4,18,0.76,1.06,10,53,5
1545,b'2018-11-13',1,28,mirage,5,8,5,19,0.29,0.42,5,62,5
1546,b'2018-11-16',1,26,mirage,4,11,3,18,0.42,0.61,4,36,5
1547,b'2018-11-16',0,24,mirage,5,9,1,22,0.38,0.41,5,56,5
1548,b'2018-11-17',0,26,overpass,2,21,5,16,0.81,1.31,7,33,5
1549,b'2018-11-19',0,29,overpass,5,8,7,23,0.28,0.35,4,50,5
1550,b'2018-11-19',1,47,overpass,5,27,5,38,0.57,0.71,7,26,5
1551,b'2018-11-19',0,25,train,5,12,3,20,0.48,0.6,3,25,5
1552,b'2018-11-19',1,18,inferno,2,20,3,7,1.11,2.86,7,35,5
1553,b'2018-11-19',1,19,mirage,4,11,2,10,0.58,1.1,1,9,5
1554,b'2018-11-21',1,27,mirage,3,16,9,15,0.59,1.07,5,31,5
1555,b'2018-11-22',0,29,inferno,5,10,7,21,0.34,0.48,4,40,5
1556,b'2018-11-22',1,27,cache,3,16,2,18,0.59,0.89,9,56,5
1557,b'2018-11-22',0,27,inferno,2,18,2,21,0.67,0.86,9,50,5
1558,b'2018-11-22',1,17,train,2,15,4,9,0.88,1.67,8,53,5
1559,b'2018-11-23',0,29,cache,5,13,4,21,0.45,0.62,10,77,5
1560,b'2018-11-23',1,30,dust2,5,14,8,20,0.47,0.7,6,43,5
1561,b'2018-11-27',0,47,mirage,5,21,12,39,0.45,0.54,13,62,5
1562,b'2018-11-27',1,17,mirage,4,13,2,5,0.76,2.6,7,54,5
1563,b'2018-11-27',0,27,mirage,3,13,6,22,0.48,0.59,4,31,5
1564,b'2018-11-27',0,35,mirage,4,21,5,27,0.6,0.78,12,57,5
1565,b'2018-11-27',0,20,train,4,8,1,17,0.4,0.47,3,38,5
1566,b'2018-11-28',0,23,dust2,4,11,4,18,0.48,0.61,4,36,5
1567,b'2018-11-28',1,23,mirage,5,14,3,15,0.61,0.93,6,43,5
1568,b'2018-11-28',1,30,cache,5,15,5,19,0.5,0.79,4,27,5
1569,b'2018-11-29',0,23,overpass,3,13,1,18,0.57,0.72,8,62,5
1570,b'2018-11-29',1,18,cache,4,14,2,10,0.78,1.4,6,43,5
1571,b'2018-11-29',0,20,mirage,1,18,2,18,0.9,1.0,5,28,5
1572,b'2018-11-29',0,41,mirage,2,30,5,27,0.73,1.11,13,43,5
1573,b'2018-11-29',0,27,cache,4,18,3,20,0.67,0.9,7,39,5
1574,b'2018-11-29',0,34,train,5,17,4,28,0.5,0.61,6,35,5
1575,b'2018-11-30',0,29,cache,1,25,4,21,0.86,1.19,7,28,5
1576,b'2018-11-30',0,24,inferno,1,19,2,17,0.79,1.12,9,47,5
1577,b'2018-11-30',0,29,mirage,1,26,3,18,0.9,1.44,14,54,5
1578,b'2018-11-30',1,34,dust2,3,22,5,21,0.65,1.05,11,50,5
1579,b'2018-11-30',0,25,overpass,4,13,4,17,0.52,0.76,6,46,5
1580,b'2018-11-30',0,34,cache,3,24,4,27,0.71,0.89,10,42,5
1581,b'2018-11-30',0,24,inferno,3,13,2,18,0.54,0.72,7,54,5
1582,b'2018-12-01',0,25,mirage,4,16,8,19,0.64,0.84,5,31,5
1583,b'2018-12-01',1,25,inferno,3,19,3,15,0.76,1.27,9,47,5
1584,b'2018-12-01',1,27,mirage,4,16,3,19,0.59,0.84,9,56,5
1585,b'2018-12-01',0,28,cache,4,18,7,20,0.64,0.9,9,50,5
1586,b'2018-12-01',0,30,inferno,2,19,7,21,0.63,0.9,8,42,5
1587,b'2018-12-01',1,21,mirage,2,23,9,13,1.1,1.77,6,26,5
1588,b'2018-12-01',0,28,mirage,4,11,3,20,0.39,0.55,6,55,5
1589,b'2018-12-01',1,30,inferno,1,26,4,15,0.87,1.73,8,31,5
1590,b'2018-12-01',1,24,overpass,3,18,6,14,0.75,1.29,10,56,5
1591,b'2018-12-01',1,20,mirage,4,14,1,9,0.7,1.56,5,36,5
1592,b'2018-12-02',1,27,mirage,3,23,4,18,0.85,1.28,6,26,5
1593,b'2018-12-02',0,24,cache,2,17,5,21,0.71,0.81,7,41,5
1594,b'2018-12-02',1,30,mirage,3,19,5,20,0.63,0.95,8,42,5
1595,b'2018-12-02',1,36,mirage,4,21,2,22,0.58,0.95,6,29,5
1596,b'2018-12-03',1,35,mirage,3,25,8,24,0.71,1.04,9,36,5
1597,b'2018-12-03',1,30,overpass,1,27,5,20,0.9,1.35,10,37,5
1598,b'2018-12-03',1,25,mirage,4,12,7,14,0.48,0.86,5,42,5
1599,b'2018-12-03',1,29,inferno,5,15,3,17,0.52,0.88,10,67,5
1600,b'2018-12-04',1,25,mirage,5,11,7,13,0.44,0.85,2,18,5
1601,b'2018-12-05',1,25,mirage,5,10,1,16,0.4,0.62,3,30,5
1602,b'2018-12-05',0,22,mirage,1,17,3,16,0.77,1.06,7,41,5
1603,b'2018-12-06',0,30,overpass,3,20,2,18,0.67,1.11,8,40,5
1604,b'2018-12-06',1,24,mirage,4,15,6,15,0.62,1.0,7,47,5
1605,b'2018-12-06',1,25,overpass,4,17,6,15,0.68,1.13,9,53,5
1606,b'2018-12-07',0,30,mirage,1,26,6,23,0.87,1.13,12,46,5
1607,b'2018-12-07',0,27,mirage,4,11,4,23,0.41,0.48,4,36,5
1608,b'2018-12-07',1,28,mirage,2,22,7,22,0.79,1.0,9,41,5
1609,b'2018-12-07',0,30,mirage,4,18,4,25,0.6,0.72,8,44,5
1610,b'2018-12-07',0,28,overpass,2,21,5,21,0.75,1.0,8,38,5
1611,b'2018-12-07',0,36,cache,3,29,6,24,0.81,1.21,8,28,5
1612,b'2018-12-07',0,23,mirage,2,16,1,16,0.7,1.0,7,44,5
1613,b'2018-12-08',1,47,nuke,5,28,6,31,0.6,0.9,9,32,5
1614,b'2018-12-08',0,28,cache,1,23,3,22,0.82,1.05,8,35,5
1615,b'2018-12-08',1,11,mirage,3,8,1,4,0.73,2.0,0,0,5
1616,b'2018-12-09',1,26,mirage,5,7,1,16,0.27,0.44,2,29,5
1617,b'2018-12-09',1,27,mirage,5,14,3,18,0.52,0.78,6,43,5
1618,b'2018-12-09',0,29,inferno,2,22,5,18,0.76,1.22,9,41,5
1619,b'2018-12-10',1,22,inferno,5,7,1,13,0.32,0.54,3,43,5
1620,b'2018-12-10',0,30,overpass,5,16,4,19,0.53,0.84,7,44,5
1621,b'2018-12-10',0,26,dust2,3,17,0,22,0.65,0.77,5,29,5
1622,b'2018-12-10',0,30,mirage,3,18,0,19,0.6,0.95,6,33,5
1623,b'2019-01-05',1,22,mirage,4,14,3,16,0.64,0.88,8,57,5
1624,b'2019-01-05',1,24,mirage,3,20,0,13,0.83,1.54,6,30,5
1625,b'2019-01-06',1,21,mirage,5,9,7,14,0.43,0.64,3,33,5
1626,b'2019-01-06',1,23,inferno,5,12,3,15,0.52,0.8,6,50,5
1627,b'2019-01-06',0,29,mirage,4,15,7,23,0.52,0.65,5,33,5
1628,b'2019-01-06',1,29,overpass,2,24,3,18,0.83,1.33,11,46,5
1629,b'2019-01-06',1,20,cache,4,13,1,10,0.65,1.3,7,54,5
1630,b'2019-01-06',0,20,mirage,4,10,1,18,0.5,0.56,4,40,5
1631,b'2019-01-06',1,22,inferno,4,16,3,13,0.73,1.23,12,75,5
1632,b'2019-01-07',0,23,mirage,4,12,1,18,0.52,0.67,3,25,5
1633,b'2019-01-07',0,30,overpass,2,25,3,18,0.83,1.39,11,44,5
1634,b'2019-01-07',1,25,cache,4,18,1,16,0.72,1.12,8,44,5
1635,b'2019-01-08',1,30,mirage,5,12,3,18,0.4,0.67,3,25,5
1636,b'2019-01-08',1,27,dust2,5,16,3,16,0.59,1.0,9,56,5
1637,b'2019-01-08',1,27,overpass,3,23,3,18,0.85,1.28,11,48,5
1638,b'2019-01-08',0,40,mirage,3,25,9,29,0.62,0.86,8,32,5
1639,b'2019-01-08',1,22,cache,3,19,2,11,0.86,1.73,11,58,5
1640,b'2019-01-08',0,26,inferno,1,22,3,22,0.85,1.0,13,59,5
1641,b'2019-01-08',1,28,inferno,5,14,3,15,0.5,0.93,5,36,5
1642,b'2019-01-23',1,21,dust2,5,9,1,13,0.43,0.69,1,11,5
1643,b'2019-01-23',0,22,mirage,5,8,3,21,0.36,0.38,5,62,5
1644,b'2019-01-23',0,21,mirage,5,4,2,19,0.19,0.21,3,75,5
1645,b'2019-01-23',1,30,overpass,2,23,5,22,0.77,1.05,9,39,5
1646,b'2019-01-23',0,20,mirage,4,8,1,18,0.4,0.44,5,62,5
1647,b'2019-01-23',1,19,mirage,4,12,1,9,0.63,1.33,8,67,5
1648,b'2019-01-23',1,28,cache,5,15,4,16,0.54,0.94,5,33,5
1649,b'2019-01-23',0,27,overpass,3,14,1,19,0.52,0.74,6,43,5
1650,b'2019-01-23',0,30,overpass,2,21,10,18,0.7,1.17,9,43,5
1651,b'2019-01-23',1,17,mirage,5,7,4,8,0.41,0.88,3,43,5
1652,b'2019-01-27',0,24,mirage,5,8,1,20,0.33,0.4,2,25,5
1653,b'2019-01-27',1,26,mirage,3,20,0,15,0.77,1.33,10,50,5
1654,b'2019-01-27',1,28,cache,4,19,6,18,0.68,1.06,3,16,5
1655,b'2019-01-27',1,20,cache,4,18,5,9,0.9,2.0,5,28,5
1656,b'2019-01-30',0,29,dust2,4,12,1,21,0.41,0.57,6,50,6
1657,b'2019-01-30',1,19,mirage,2,19,3,7,1.0,2.71,5,26,6
1658,b'2019-01-31',0,26,mirage,1,28,4,20,1.08,1.4,12,43,6
1659,b'2019-01-31',1,27,overpass,4,21,3,13,0.78,1.62,6,29,6
1660,b'2019-01-31',1,29,inferno,5,16,6,20,0.55,0.8,5,31,6
1661,b'2019-01-31',0,29,mirage,4,17,5,20,0.59,0.85,6,35,6
1662,b'2019-01-31',0,24,overpass,2,18,0,19,0.75,0.95,6,33,6
1663,b'2019-01-31',0,24,mirage,4,16,1,20,0.67,0.8,6,38,6
1664,b'2019-01-31',0,24,overpass,5,9,3,21,0.38,0.43,5,56,6
1665,b'2019-01-31',1,26,dust2,4,18,5,15,0.69,1.2,7,39,6
1666,b'2019-01-31',0,17,cache,3,7,0,15,0.41,0.47,3,43,6
1667,b'2019-02-01',0,29,dust2,4,15,5,23,0.52,0.65,10,67,6
1668,b'2019-02-01',1,34,inferno,3,23,5,20,0.68,1.15,4,17,6
1669,b'2019-02-01',0,25,cache,5,10,4,21,0.4,0.48,4,40,6
1670,b'2019-02-01',0,25,inferno,5,13,6,19,0.52,0.68,9,69,6
1671,b'2019-02-01',1,27,cache,5,10,6,19,0.37,0.53,6,60,6
1672,b'2019-02-01',0,28,train,4,13,3,21,0.46,0.62,7,54,6
1673,b'2019-02-01',1,27,mirage,3,21,2,19,0.78,1.11,10,48,6
1674,b'2019-02-02',0,34,cache,3,24,8,29,0.71,0.83,8,33,6
1675,b'2019-02-02',1,26,mirage,2,23,6,20,0.88,1.15,10,43,6
1676,b'2019-02-02',0,22,cache,1,16,5,18,0.73,0.89,7,44,6
1677,b'2019-02-03',1,27,cache,2,24,1,15,0.89,1.6,8,33,6
1678,b'2019-02-03',0,29,dust2,4,18,4,21,0.62,0.86,6,33,6
1679,b'2019-02-03',0,27,dust2,5,10,4,20,0.37,0.5,5,50,6
1680,b'2019-02-03',0,36,mirage,3,25,6,25,0.69,1.0,20,80,6
1681,b'2019-02-03',0,25,mirage,1,22,6,19,0.88,1.16,12,55,6
1682,b'2019-02-03',0,28,train,5,12,5,21,0.43,0.57,3,25,6
1683,b'2019-02-03',1,27,inferno,4,22,5,15,0.81,1.47,10,45,6
1684,b'2019-02-03',1,26,overpass,3,20,5,17,0.77,1.18,7,35,6
1685,b'2019-02-03',1,36,mirage,2,29,6,25,0.81,1.16,18,62,6
1686,b'2019-02-03',0,30,mirage,3,19,6,21,0.63,0.9,7,37,6
1687,b'2019-02-03',0,26,overpass,1,20,3,19,0.77,1.05,9,45,6
1688,b'2019-02-04',0,36,overpass,5,16,1,26,0.44,0.62,7,44,6
1689,b'2019-02-04',0,18,dust2,4,8,0,13,0.44,0.62,5,62,6
1690,b'2019-02-04',1,26,mirage,3,19,6,17,0.73,1.12,10,53,6
1691,b'2019-02-04',1,25,cache,1,25,5,14,1.0,1.79,11,44,6
1692,b'2019-02-04',0,26,inferno,3,16,5,20,0.62,0.8,4,25,6
1693,b'2019-02-04',1,24,mirage,4,18,0,14,0.75,1.29,7,39,6
1694,b'2019-02-04',0,30,mirage,5,15,4,24,0.5,0.62,5,33,6
